ID Tender;tahun;Agency;Satuan Kerja;Nama Paket;Pagu;thn_pengumuman;bln_pengumuman;Kode Anggaran;Akun;E1;JenisBelanja;Kategori;Sistem_pengadan;HPS;jumlah_paket;sistem_pengadaan;metode_pengadaan;metode_evaluasi;cara_pembayaran;kualifikasi_usaha;sumber_dana;status_penyedia;tkdn;jadwal_awal_pengadaan;jadwal_akhir_pengadaan;lokasi;propinsi;pernah_gagal
23520011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK MADYA TANGERANG;Sewa Gedung Kantor Beserta Sarana dan Prasarana;10700000000;2018;5;015.04.440935.00.29.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;10671758114;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-06-03;Tangerang (Kota);Banten;0
23528011;2018;Kementerian Keuangan;KANTOR PELAYANAN PERBENDAHARAAN NEGARA TOLI TOLI;Jasa Konstruksi Rehabilitasi Rumah Dinas;278000000;2018;5;015.08.528345.00.18.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;278000000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-03-31;2018-08-30;Toli-Toli (Kab.);Sulawesi Tengah;1
23533011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA AMBON;Pekerjaan Renovasi Eks Kantor PBB;414000000;2018;6;015.04.119965.00.21.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;414000000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-03-18;2018-04-22;-;-;0
23547011;2018;Kementerian Keuangan;KPPBC TMP C JEMBER;Pengadaan Konstruksi Fisik Renovasi Gedung KPPBC TMP C Jember;2428000000;2018;5;015.05.051240.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;2427244000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2017-12-31;2018-01-30;Jember (Kab.);Jawa Timur;0
23563011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan ATK Diklat Semester II TA 2018 pada Pusdiklat PSDM;250000000;2018;5;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;212518355;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-17;2018-06-17;Tangerang Selatan (Kota);Banten;0
23569011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA PAREPARE;Pembangunan Gedung Kantor Pelayanan Pajak Pratama Parepare TA 2018 (Tahap Lanjutan);20589552000;2018;5;015.04.410600.00.19.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;18145243697;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-04-15;2018-04-29;Pare-Pare (Kota);Sulawesi Selatan;0
23577011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MEDAN;Pengadaan Jasa Konsumsi Peserta dan Pengajar Diklat Semester II TA 2018 Balai Diklat Keuangan Medan;810420000;2018;5;015.11.561199.00.07.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;810420000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-17;2018-07-19;Medan (Kota);Sumatera Utara;0
23578011;2018;Kementerian Keuangan;KANWIL DITJEN PERBENDAHARAAN PROVINSI DI YOGYAKARTA;Rehabilitasi 5 (Lima) Unit Rumah Negara Milik Kanwil DJPb DI Yogyakarta;862819000;2018;5;015.08.634277.00.04.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;859560000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-04-29;2018-09-27;Sleman (Kab.);DI Yogyakarta;0
23580011;2018;Kementerian Keuangan;KANWIL DITJEN PERBENDAHARAAN PROVINSI LAMPUNG;Rehabilitasi Rumah Jabatan Eselon II;450800000;2018;5;015.08.528001.00.12.00.0000.000.000.530000;530000;08 - DJPBN;Modal;Pekerjaan Konstruksi;Tender;449083000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-07-29;Bandar Lampung (Kota);Lampung;1
23587011;2018;Kementerian Keuangan;BADAN KEBIJAKAN FISKAL;Pengadaan Sistem Perangkat Transkrip (Voice to Text System) untuk Badan Kebijakan Fiskal Tahun Anggaran 2018;786700000;2018;5;015.12.411880.00.01.00.0000.000.000.530000;530000;12 - BKF;Modal;Pengadaan Barang;Tender;786610000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-24;2018-06-25;Jakarta Pusat (Kota);DKI Jakarta;0
23588011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN YOGYAKARTA;Pengadaan Jasa Konsumsi Semester II TA 2018;1187290000;2018;5;015.11.561178.00.04.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;1030958500;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-13;2018-06-07;Sleman (Kab.);DI Yogyakarta;0
23590011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN BALIKPAPAN;Pengadaan Jasa Konsumsi Diklat Tahap II;541089600;2018;5;015.11.561232.00.16.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;541089600;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-23;2018-06-07;Balikpapan (Kota);Kalimantan Timur;0
23593011;2018;Kementerian Keuangan;PUSAT SISTEM INFORMASI DAN TEKNOLOGI KEUANGAN;ATS Software antivirus McAfee;1557145000;2018;5;015.01.672906.00.01.00.0000.000.000.520000;520000;01 - SETJEN;Barang;Jasa Lainnya;Tender;1548894160;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-21;2018-06-07;Jakarta Pusat (Kota);DKI Jakarta;0
23595011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MAKASSAR;Pengadaan Jasa Laundry Peserta Diklat Reguler Asrama Internal dan Eksternal pada Balai Diklat Keuangan Makassar T.A. 2018;298200000;2018;5;015.11.561225.00.19.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;240185000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-20;2018-06-24;Makassar (Kota);Sulawesi Selatan;0
23602011;2018;Kementerian Keuangan;SEKRETARIAT JENDERAL;Pengadaan Sarana Pencetakan Berupa Mesin Potong Kertas Tiga Pisau Inventaris Sekretariat Jenderal;3498000000;2018;5;015.01.409294.00.01.00.0000.000.000.530000;530000;01 - SETJEN;Modal;Pengadaan Barang;Tender Cepat;3498000000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-05-22;2018-06-21;Jakarta Pusat (Kota);DKI Jakarta;0
23603011;2018;Kementerian Keuangan;BADAN PENDIDIKAN DAN PELATIHAN KEUANGAN;Pengadaan Jasa Konsultan Pengawas Renovasi Gedung;99264000;2018;5;015.11.411868.00.01.00.0000.000.000.530000;530000;11 - BPPK;Modal;Jasa Konsultasi;Tender;98175000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Biaya Terendah;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2018-04-08;2018-05-30;Jakarta Selatan (Kota);DKI Jakarta;0
23605011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MAKASSAR;Pengadaan Jasa Konsumsi Diklat Reguler Asrama Internal dan Eksternal Pada Balai Diklat Keuangan Makassar TA 2018;1267660800;2018;5;015.11.561225.00.19.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;1121883500;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-20;2018-06-24;Makassar (Kota);Sulawesi Selatan;0
23613011;2018;Kementerian Keuangan;SEKRETARIAT JENDERAL;Pengadaan Sarana Pencetakan Berupa Mesin Binding Inventaris Sekretariat Jenderal;4950000000;2018;5;015.01.409294.00.01.00.0000.000.000.530000;530000;01 - SETJEN;Modal;Pengadaan Barang;Tender Cepat;4950000000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-05-22;2018-06-21;Jakarta Pusat (Kota);DKI Jakarta;0
23616011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA BATULICIN;PENGADAAN SEWA KANTOR/GEDUNG KANTOR PELAYANAN PAJAK PRATAMA BATULICIN;1700000000;2018;5;015.04.655572.00.15.00.0000.000.000.520000;520000;04 - DJP;Barang;Jasa Lainnya;Tender;1699790004;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-07-30;Tanah Bumbu (Kab.);Kalimantan Selatan;0
23624011;2018;Kementerian Keuangan;BALAI PENDIDIKAN DAN PELATIHAN KEPEMIMPINAN;Renovasi Gedung B;1850000000;2018;5;015.11.411874.00.03.00.0000.000.000.530000;530000;11 - BPPK;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1845000000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-03-14;2018-04-04;Magelang (Kota);Jawa Tengah;0
23639011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PAJAK  BPPK;Pengadaan Jasa Konsumsi Pelatihan Perpajakan Semester II TA 2018;4387314400;2018;5;015.11.670142.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;4387314400;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-19;2018-07-05;Jakarta Barat (Kota);DKI Jakarta;0
23643011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA JAMBI TELANAIPURA;Pelaksanaan Konstruksi Pembangunan/Renovasi Gedung dan Bangunan Kantor KPP Pratama Jambi Pelayangan;4220592000;2018;5;015.04.119766.00.10.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;4097690000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-04-30;2018-04-30;Jambi (Kota);Jambi;0
23645011;2018;Kementerian Keuangan;POLITEKNIK KEUANGAN NEGARA STAN;Pengadaan Alat Praktikum Pengukuran Politeknik Keuangan Negara STAN Tahun Anggaran 2018;1400000000;2018;5;015.11.477198.00.29.00.0000.000.000.530000;530000;11 - BPPK;Modal;Pengadaan Barang;Tender;1329332466;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-28;2018-06-04;Tangerang Selatan (Kota);Banten;0
23647011;2018;Kementerian Keuangan;LEMBAGA PENGELOLA DANA PENDIDIKAN;Renovasi Interior dan Furnitur Gedung LPDP JL. Cikini Raya;7909504000;2018;5;015.01.691117.00.01.00.0000.000.000.530000;530000;01 - SETJEN;Modal;Pekerjaan Konstruksi;Tender;5869905901;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-01-07;2018-01-30;Jakarta Pusat (Kota);DKI Jakarta;0
23650011;2018;Kementerian Keuangan;PUSAT PENDIDIKAN DAN PELATIHAN PENGEMBANGAN SUMBER DAYA MANUSIA  BPPK;Pengadaan Jasa Akomodasi, Sewa Ruang, dan Laundry Pelatihan Dasar CPNS Golongan III;10331214000;2018;5;015.11.675709.00.01.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;8927938221;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-05-17;2018-06-28;Tangerang Selatan (Kota);Banten;0
23658011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA PURWOKERTO;Paket Konstruksi Renovasi Rumah Dinas 2018;1312199000;2018;5;015.04.119504.00.03.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1304848000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-01-31;2018-06-29;Banyumas (Kab.);Jawa Tengah;0
23666011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP KALIMANTAN SELATAN DAN KALIMANTAN TENGAH;PENGADAAN JASA KONSULTANSI PENGAWASAN RENOVASI GEDUNG KANTOR EKS KARIKPA;144432000;2018;5;015.04.663466.00.15.00.0000.000.000.530000;530000;04 - DJP;Modal;Jasa Konsultasi;;141345600;1;Seleksi Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2018-04-22;2018-05-30;Banjarmasin (Kota);Kalimantan Selatan;1
23668011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP KALIMANTAN SELATAN DAN KALIMANTAN TENGAH;PENGADAAN JASA KONSTRUKSI RENOVASI GEDUNG KANTOR EKS KARIKPA BANJARMASIN;3427000000;2018;5;015.04.663466.00.15.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Tender Cepat;2869791863;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-05-05;2018-06-07;Banjarmasin (Kota);Kalimantan Selatan;1
23674011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC BOJONEGORO;Pengadaan Konstruksi Fisik Rehabilitasi Rumah Dinas Pegawai;557990000;2018;6;015.05.410914.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;557621000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-11-29;Bojonegoro (Kab.);Jawa Timur;0
23678011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Stiker Tanda Pengaman DJBC Tahun Anggaran 2018;3679340000;2018;5;015.05.410640.00.01.00.0000.000.000.520000;520000;05 - DJBC;Barang;Pengadaan Barang;Tender;3679340000;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-05-29;2018-12-30;Jakarta Timur (Kota);DKI Jakarta;0
23681011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC MOROWALI;Pengadaan Perangkat Pengolah Data Komunikasi;284700000;2018;6;015.05.180641.00.18.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender Cepat;284625000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-06-03;2018-06-10;Banggai (Kab.);Sulawesi Tengah;0
23684011;2018;Kementerian Keuangan;PANGKALAN SARANA OPERASI DJBC BATAM;Pengadaan Radar;353750000;2018;7;015.05.675521.00.32.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender Cepat;353750000;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-04-01;2018-09-29;Batam (Kota);Kepulauan Riau;1
23688011;2018;Kementerian Keuangan;POLITEKNIK KEUANGAN NEGARA STAN;Pengadaan ATK Mahasiswa Politeknik Keuangan Negara STAN Tahun Anggaran 2018;800000000;2018;6;015.11.477198.00.29.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;753433505;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-27;2018-06-07;Tangerang Selatan (Kota);Banten;0
23689011;2018;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG YOGYAKARTA;Pengadaan Jasa Konsultasi Pengawas Pembangunan Rumah Dinas KPKNL Yogyakarta TA 2018;85000000;2018;6;015.09.537784.00.04.00.0000.000.000.530000;530000;09 - DJKN;Modal;Jasa Konsultasi;Tender;80275000;1;Seleksi Sederhana ; Pascakualifikasi Satu File ; Pagu Anggaran;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2018-04-30;2018-06-28;Yogyakarta (Kota);DI Yogyakarta;0
23692011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC KUDUS;Pengadaan Konstruksi Rehabilitasi Gedung Induk KPBBC TMC Kudus;1600000000;2018;6;015.05.410769.00.03.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1489000000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-06-03;2018-08-30;Kudus (Kab.);Jawa Tengah;0
23693011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN MEDAN;Pengadaan Jasa Laundry Peserta Diklat Semester II Tahun Anggaran 2018 Balai DIklat Keuangan Medan;223290000;2018;6;015.11.561199.00.07.00.0000.000.000.520000;520000;11 - BPPK;Barang;Jasa Lainnya;Tender;201063500;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-27;2018-07-22;Medan (Kota);Sumatera Utara;0
23701011;2018;Kementerian Keuangan;KANTOR PELAYANAN KEKAYAAN NEGARA DAN LELANG YOGYAKARTA;Pengadaan Pembangunan Rumah Dinas KPKNL Yogyakarta TA 2018;2688448000;2018;6;015.09.537784.00.04.00.0000.000.000.530000;530000;09 - DJKN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;2298474000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-04-30;2018-06-28;Yogyakarta (Kota);DI Yogyakarta;0
23702011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC MOROWALI;Pengadaan Peralatan Fasilitas Perkantoran;309000000;2018;6;015.05.180641.00.18.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender Cepat;253556600;1;Tender Cepat ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-06-03;2018-06-10;Banggai (Kab.);Sulawesi Tengah;1
23706011;2018;Kementerian Keuangan;KANTOR PENGELOLAAN PEMULIHAN DATA;Pengadaan Pekerjaan Konstruksi Perbaikan Rooftop KPPD;976815000;2018;6;015.01.689373.00.16.00.0000.000.000.530000;530000;01 - SETJEN;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;974639468;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-04-01;Balikpapan (Kota);Kalimantan Timur;1
23710011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC MALANG;Pengadaan Jasa Konstruksi Rehabilitasi Rumah Dinas;1870933000;2018;6;015.05.410888.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1822827000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-05-03;2018-05-31;Malang (Kota);Jawa Timur;0
23712011;2018;Kementerian Keuangan;KANTOR PENGAWASAN DAN PELAYANAN BC BOJONEGORO;Pengadaan Konstruksi Fisik Pematangan Lahan;1473241000;2018;6;015.05.410914.00.05.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1448726000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-02-28;2018-11-29;Bojonegoro (Kab.);Jawa Timur;0
23721011;2018;Kementerian Keuangan;DIREKTORAT JENDERAL PERIMBANGAN KEUANGAN;Pengadaan Storage Area Network (SAN) DJPK 2018;1191124000;2018;6;015.06.440941.00.01.00.0000.000.000.530000;530000;06 - DJPK;Modal;Pengadaan Barang;Tender;1101972465;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-06-24;2018-07-24;Jakarta Pusat (Kota);DKI Jakarta;0
23722011;2018;Kementerian Keuangan;KANTOR PUSAT DJKN;Pengadaan Jasa Konsultansi Pengembangan Aplikasi SIMAN;1200000000;2018;6;015.09.411792.00.01.00.0000.000.000.530000;530000;09 - DJKN;Modal;Jasa Konsultasi;Tender;1198857000;1;Seleksi Umum ; Prakualifikasi Dua File ; Kualitas dan Biaya;Gabungan Lumsum dan Harga Satuan;;APBN;penyedia murni;tidak;2018-04-30;2018-08-30;Jakarta Pusat (Kota);DKI Jakarta;0
23743011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA CILEUNGSI;Pengadaan Jasa Konstruksi Renovasi Lantai, Tempat Pelayanan Terpadu (TPT), dan Tampak Depan Gedung;3328135000;2018;6;015.04.636075.00.02.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;3271273000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-03-04;2018-05-05;Bogor (Kota);Jawa Barat;0
23750011;2018;Kementerian Keuangan;KANTOR PELAYANAN PAJAK PRATAMA PURWAKARTA;Pengadaan Renovasi Gedung Kantor KPP Pratama Purwakarta dan Sarana Pendukungnya;11522848000;2018;6;015.04.410461.00.02.00.0000.000.000.530000;530000;04 - DJP;Modal;Pekerjaan Konstruksi;Tender;10483061000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-04-30;2018-12-30;Purwakarta (Kab.);Jawa Barat;0
23751011;2018;Kementerian Keuangan;KANTOR WILAYAH DJP JAWA BARAT I;konstruksi pembuatan pagar rumah dinas;1817907000;2018;6;015.04.119326.00.02.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pekerjaan Konstruksi;Pemilihan Langsung;1815945000;1;Lelang Pemilihan Langsung ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-04-01;2018-12-02;Bandung (Kota);Jawa Barat;0
23753011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Perangkat Storage dan Sarana Pendukung;10213001000;2018;6;015.05.410640.00.01.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;10213001000;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Harga Satuan;Perusahaan Kecil atau Non Kecil;APBN;penyedia murni;tidak;2018-05-22;2018-12-30;Jakarta Pusat (Kota);DKI Jakarta;0
23761011;2018;Kementerian Keuangan;BALAI DIKLAT KEUANGAN CIMAHI;Pengadaan ATK dan Perlengkapan Peserta Pelatihan Semester II di Balai Diklat Keuangan Cimahi TA 2018;609690000;2018;6;015.11.622429.00.02.00.0000.000.000.520000;520000;11 - BPPK;Barang;Pengadaan Barang;Tender;605392700;1;Lelang Sederhana ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Lumsum;Perusahaan Kecil;APBN;penyedia murni;tidak;2018-06-03;2018-06-28;Bandung Barat (Kab.);Jawa Barat;0
23763011;2018;Kementerian Keuangan;KANTOR PUSAT DIREKTORAT JENDERAL BEA DAN CUKAI;Pengadaan Pusat Komando dan Pengendalian (PUSKODAL) Patroli Laut DJBC;72837880000;2018;6;015.05.410640.00.01.00.0000.000.000.530000;530000;05 - DJBC;Modal;Pengadaan Barang;Tender;70586553400;1;Lelang Umum ; Pascakualifikasi Satu File ; Harga Terendah Sistem Gugur;Gabungan Lumsum dan Harga Satuan;Perusahaan Non Kecil;APBN;penyedia murni;tidak;2018-01-01;2018-12-30;Jakarta Timur (Kota);DKI Jakarta;0
